path	qualification	reason	risk_if_moved_now	target_home	notes
ops/archive/bindings/backup.schedule.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/backup.schedule.yaml	ops_archive
ops/archive/bindings/binding.freshness.exemptions.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/binding.freshness.exemptions.yaml	ops_archive
ops/archive/bindings/briefing.config.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/briefing.config.yaml	ops_archive
ops/archive/bindings/business.inventory.catalog.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/business.inventory.catalog.yaml	ops_archive
ops/archive/bindings/business.registry.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/business.registry.yaml	ops_archive
ops/archive/bindings/calendar.external.providers.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/calendar.external.providers.contract.yaml	ops_archive
ops/archive/bindings/calendar.global.schema.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/calendar.global.schema.yaml	ops_archive
ops/archive/bindings/calendar.global.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/calendar.global.yaml	ops_archive
ops/archive/bindings/calendar.ha.ingest.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/calendar.ha.ingest.contract.yaml	ops_archive
ops/archive/bindings/calendar.home.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/calendar.home.contract.yaml	ops_archive
ops/archive/bindings/calendar.sync.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/calendar.sync.contract.yaml	ops_archive
ops/archive/bindings/capability.domain.catalog.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/capability.domain.catalog.yaml	ops_archive
ops/archive/bindings/change.intake.policy.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/change.intake.policy.yaml	ops_archive
ops/archive/bindings/cli.tools.inventory.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/cli.tools.inventory.yaml	ops_archive
ops/archive/bindings/cloudflare.advanced.scope.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/cloudflare.advanced.scope.contract.yaml	ops_archive
ops/archive/bindings/cloudflare.inventory.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/cloudflare.inventory.yaml	ops_archive
ops/archive/bindings/communications.alerts.escalation.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/communications.alerts.escalation.contract.yaml	ops_archive
ops/archive/bindings/communications.alerts.queue.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/communications.alerts.queue.contract.yaml	ops_archive
ops/archive/bindings/communications.delivery.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/communications.delivery.contract.yaml	ops_archive
ops/archive/bindings/communications.policy.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/communications.policy.contract.yaml	ops_archive
ops/archive/bindings/communications.providers.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/communications.providers.contract.yaml	ops_archive
ops/archive/bindings/communications.templates.catalog.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/communications.templates.catalog.yaml	ops_archive
ops/archive/bindings/critical.asset.utilization.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/critical.asset.utilization.contract.yaml	ops_archive
ops/archive/bindings/cross-repo.authority.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/cross-repo.authority.yaml	ops_archive
ops/archive/bindings/cutover.sequencing.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/cutover.sequencing.yaml	ops_archive
ops/archive/bindings/d128-gate-mutation-policy.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/d128-gate-mutation-policy.yaml	ops_archive
ops/archive/bindings/deploy.dependencies.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/deploy.dependencies.yaml	ops_archive
ops/archive/bindings/deploy.method.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/deploy.method.contract.yaml	ops_archive
ops/archive/bindings/deprecated-project-allowlist.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/deprecated-project-allowlist.yaml	ops_archive
ops/archive/bindings/deprecated.terms.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/deprecated.terms.yaml	ops_archive
ops/archive/bindings/docker-host.deprecation.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/docker-host.deprecation.contract.yaml	ops_archive
ops/archive/bindings/docker.compose.targets.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/docker.compose.targets.yaml	ops_archive
ops/archive/bindings/docs.impact.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/docs.impact.contract.yaml	ops_archive
ops/archive/bindings/docs.johnny_decimal.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/docs.johnny_decimal.yaml	ops_archive
ops/archive/bindings/domain.authority.boundary.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/domain.authority.boundary.yaml	ops_archive
ops/archive/bindings/domain.canonical.roots.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/domain.canonical.roots.yaml	ops_archive
ops/archive/bindings/domain.change.request.schema.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/domain.change.request.schema.yaml	ops_archive
ops/archive/bindings/domain.docs.routes.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/domain.docs.routes.yaml	ops_archive
ops/archive/bindings/domain.operations.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/domain.operations.contract.yaml	ops_archive
ops/archive/bindings/domain.portfolio.registry.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/domain.portfolio.registry.yaml	ops_archive
ops/archive/bindings/domain.taxonomy.bridge.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/domain.taxonomy.bridge.contract.yaml	ops_archive
ops/archive/bindings/drift-gates.scoped.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/drift-gates.scoped.yaml	ops_archive
ops/archive/bindings/entry.boot.surface.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/entry.boot.surface.contract.yaml	ops_archive
ops/archive/bindings/entry.surface.gate.metadata.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/entry.surface.gate.metadata.contract.yaml	ops_archive
ops/archive/bindings/environment.contract.schema.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/environment.contract.schema.yaml	ops_archive
ops/archive/bindings/evidence.retention.policy.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/evidence.retention.policy.yaml	ops_archive
ops/archive/bindings/external.integration.visibility.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/external.integration.visibility.yaml	ops_archive
ops/archive/bindings/extraction.mode.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/extraction.mode.yaml	ops_archive
ops/archive/bindings/extraction.queue.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/extraction.queue.yaml	ops_archive
ops/archive/bindings/freshness.reconcile.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/freshness.reconcile.contract.yaml	ops_archive
ops/archive/bindings/friction.baseline.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/friction.baseline.contract.yaml	ops_archive
ops/archive/bindings/gap.schema.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/gap.schema.yaml	ops_archive
ops/archive/bindings/gate.budget.add_one_retire_one.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/gate.budget.add_one_retire_one.contract.yaml	ops_archive
ops/archive/bindings/gate.enforcement.policy.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/gate.enforcement.policy.yaml	ops_archive
ops/archive/bindings/gate.portfolio.policy.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/gate.portfolio.policy.yaml	ops_archive
ops/archive/bindings/gate.portfolio.triage.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/gate.portfolio.triage.yaml	ops_archive
ops/archive/bindings/governance.parity.reconcile.20260217.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/governance.parity.reconcile.20260217.yaml	ops_archive
ops/archive/bindings/ha.areas.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/ha.areas.yaml	ops_archive
ops/archive/bindings/ha.automation.registry.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/ha.automation.registry.yaml	ops_archive
ops/archive/bindings/ha.automations.ledger.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/ha.automations.ledger.yaml	ops_archive
ops/archive/bindings/ha.catalog.authority.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/ha.catalog.authority.yaml	ops_archive
ops/archive/bindings/ha.device.map.overrides.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/ha.device.map.overrides.yaml	ops_archive
ops/archive/bindings/ha.devices.ledger.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/ha.devices.ledger.yaml	ops_archive
ops/archive/bindings/ha.entity.state.expected-unavailable.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/ha.entity.state.expected-unavailable.yaml	ops_archive
ops/archive/bindings/ha.entity.state.expected-unknown.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/ha.entity.state.expected-unknown.yaml	ops_archive
ops/archive/bindings/ha.environments.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/ha.environments.yaml	ops_archive
ops/archive/bindings/ha.identity.mutation.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/ha.identity.mutation.contract.yaml	ops_archive
ops/archive/bindings/ha.naming.convention.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/ha.naming.convention.yaml	ops_archive
ops/archive/bindings/ha.orphan.classification.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/ha.orphan.classification.yaml	ops_archive
ops/archive/bindings/ha.sync.config.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/ha.sync.config.yaml	ops_archive
ops/archive/bindings/handoff.config.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/handoff.config.yaml	ops_archive
ops/archive/bindings/hardware.inventory.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/hardware.inventory.yaml	ops_archive
ops/archive/bindings/hardware.parts.inventory.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/hardware.parts.inventory.yaml	ops_archive
ops/archive/bindings/home-surface.allowlist.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/home-surface.allowlist.yaml	ops_archive
ops/archive/bindings/home.assistant.catalog.snapshot.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/home.assistant.catalog.snapshot.yaml	ops_archive
ops/archive/bindings/home.authority.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/home.authority.contract.yaml	ops_archive
ops/archive/bindings/home.automation.registry.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/home.automation.registry.yaml	ops_archive
ops/archive/bindings/home.dashboard.registry.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/home.dashboard.registry.yaml	ops_archive
ops/archive/bindings/home.dhcp.audit.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/home.dhcp.audit.yaml	ops_archive
ops/archive/bindings/home.hardware.inventory.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/home.hardware.inventory.yaml	ops_archive
ops/archive/bindings/home.media.readiness.baseline.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/home.media.readiness.baseline.yaml	ops_archive
ops/archive/bindings/home.output.sinks.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/home.output.sinks.yaml	ops_archive
ops/archive/bindings/home.proxmox.inventory.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/home.proxmox.inventory.yaml	ops_archive
ops/archive/bindings/home.unifi.network.inventory.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/home.unifi.network.inventory.yaml	ops_archive
ops/archive/bindings/home.zigbee.reliability.baseline.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/home.zigbee.reliability.baseline.yaml	ops_archive
ops/archive/bindings/host.audit.allowlist.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/host.audit.allowlist.yaml	ops_archive
ops/archive/bindings/identity.contract.schema.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/identity.contract.schema.yaml	ops_archive
ops/archive/bindings/immich.ingest.watch.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/immich.ingest.watch.contract.yaml	ops_archive
ops/archive/bindings/inbox-shield.contracts.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/inbox-shield.contracts.yaml	ops_archive
ops/archive/bindings/infra.capacity.guard.policy.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/infra.capacity.guard.policy.yaml	ops_archive
ops/archive/bindings/infra.core.baseline.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/infra.core.baseline.contract.yaml	ops_archive
ops/archive/bindings/infra.maintenance.transaction.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/infra.maintenance.transaction.contract.yaml	ops_archive
ops/archive/bindings/infra.placement.policy.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/infra.placement.policy.yaml	ops_archive
ops/archive/bindings/infra.vm.profiles.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/infra.vm.profiles.yaml	ops_archive
ops/archive/bindings/internet.asset.registry.projected.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/internet.asset.registry.projected.yaml	ops_archive
ops/archive/bindings/internet.asset.registry.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/internet.asset.registry.yaml	ops_archive
ops/archive/bindings/inventory.enforcement.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/inventory.enforcement.contract.yaml	ops_archive
ops/archive/bindings/inventory.locations.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/inventory.locations.yaml	ops_archive
ops/archive/bindings/inventory.transaction.ledger.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/inventory.transaction.ledger.yaml	ops_archive
ops/archive/bindings/lane.profiles.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/lane.profiles.yaml	ops_archive
ops/archive/bindings/legacy.entrypoint.exceptions.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/legacy.entrypoint.exceptions.yaml	ops_archive
ops/archive/bindings/lifecycle.rules.schema.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/lifecycle.rules.schema.yaml	ops_archive
ops/archive/bindings/lifecycle.rules.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/lifecycle.rules.yaml	ops_archive
ops/archive/bindings/lifecycle.standards.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/lifecycle.standards.yaml	ops_archive
ops/archive/bindings/loop.closeout.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/loop.closeout.contract.yaml	ops_archive
ops/archive/bindings/mail.archiver.account.linkage.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/mail.archiver.account.linkage.contract.yaml	ops_archive
ops/archive/bindings/mail.archiver.alias.boundary.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/mail.archiver.alias.boundary.contract.yaml	ops_archive
ops/archive/bindings/mail.archiver.backup.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/mail.archiver.backup.contract.yaml	ops_archive
ops/archive/bindings/mail.archiver.domain.boundary.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/mail.archiver.domain.boundary.contract.yaml	ops_archive
ops/archive/bindings/mail.archiver.email.classification.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/mail.archiver.email.classification.contract.yaml	ops_archive
ops/archive/bindings/mail.archiver.retention.contract.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/mail.archiver.retention.contract.yaml	ops_archive
ops/archive/bindings/mailroom.bridge.consumers.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/mailroom.bridge.consumers.yaml	ops_archive
ops/archive/bindings/mailroom.bridge.endpoints.yaml	archive-only	Archived duplicate of active ops source.	low	/Users/ronnyworks/code/agentic-spine-archive/ops/archive/bindings/mailroom.bridge.endpoints.yaml	ops_archive
