path	qualification	reason	risk_if_moved_now	target_home	notes
.archive/legacy-root/runs/R20260129-231807/task.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-231807/task.txt	already_quarantined
.archive/legacy-root/runs/R20260129-232218/request.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-232218/request.txt	already_quarantined
.archive/legacy-root/runs/R20260129-232218/run.md	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-232218/run.md	already_quarantined
.archive/legacy-root/runs/R20260129-232218/task.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-232218/task.txt	already_quarantined
.archive/legacy-root/runs/R20260129-232552/request.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-232552/request.txt	already_quarantined
.archive/legacy-root/runs/R20260129-232552/run.md	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-232552/run.md	already_quarantined
.archive/legacy-root/runs/R20260129-232552/task.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-232552/task.txt	already_quarantined
.archive/legacy-root/runs/R20260129-233600/request.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-233600/request.txt	already_quarantined
.archive/legacy-root/runs/R20260129-233600/run.md	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-233600/run.md	already_quarantined
.archive/legacy-root/runs/R20260129-233600/task.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-233600/task.txt	already_quarantined
.archive/legacy-root/runs/R20260129-233641/request.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-233641/request.txt	already_quarantined
.archive/legacy-root/runs/R20260129-233641/run.md	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-233641/run.md	already_quarantined
.archive/legacy-root/runs/R20260129-233641/task.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-233641/task.txt	already_quarantined
.archive/legacy-root/runs/R20260129-233641/zai_response.json	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-233641/zai_response.json	already_quarantined
.archive/legacy-root/runs/R20260129-234217/request.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-234217/request.txt	already_quarantined
.archive/legacy-root/runs/R20260129-234217/run.md	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-234217/run.md	already_quarantined
.archive/legacy-root/runs/R20260129-234217/task.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-234217/task.txt	already_quarantined
.archive/legacy-root/runs/R20260129-234217/zai_response.json	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-234217/zai_response.json	already_quarantined
.archive/legacy-root/runs/R20260129-234628/request.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-234628/request.txt	already_quarantined
.archive/legacy-root/runs/R20260129-234628/run.md	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-234628/run.md	already_quarantined
.archive/legacy-root/runs/R20260129-234628/task.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-234628/task.txt	already_quarantined
.archive/legacy-root/runs/R20260129-234628/zai_response.json	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-234628/zai_response.json	already_quarantined
.archive/legacy-root/runs/R20260129-235041/request.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-235041/request.txt	already_quarantined
.archive/legacy-root/runs/R20260129-235041/run.md	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-235041/run.md	already_quarantined
.archive/legacy-root/runs/R20260129-235041/task.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-235041/task.txt	already_quarantined
.archive/legacy-root/runs/R20260129-235041/zai_response.json	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-235041/zai_response.json	already_quarantined
.archive/legacy-root/runs/R20260129-235422/request.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-235422/request.txt	already_quarantined
.archive/legacy-root/runs/R20260129-235422/run.md	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-235422/run.md	already_quarantined
.archive/legacy-root/runs/R20260129-235422/task.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-235422/task.txt	already_quarantined
.archive/legacy-root/runs/R20260129-235428/request.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-235428/request.txt	already_quarantined
.archive/legacy-root/runs/R20260129-235428/run.md	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-235428/run.md	already_quarantined
.archive/legacy-root/runs/R20260129-235428/task.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-235428/task.txt	already_quarantined
.archive/legacy-root/runs/R20260129-235632/openai_response.json	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-235632/openai_response.json	already_quarantined
.archive/legacy-root/runs/R20260129-235632/request.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-235632/request.txt	already_quarantined
.archive/legacy-root/runs/R20260129-235632/result.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-235632/result.txt	already_quarantined
.archive/legacy-root/runs/R20260129-235632/run.md	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-235632/run.md	already_quarantined
.archive/legacy-root/runs/R20260129-235632/task.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-235632/task.txt	already_quarantined
.archive/legacy-root/runs/R20260129-235646/request.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-235646/request.txt	already_quarantined
.archive/legacy-root/runs/R20260129-235646/result.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-235646/result.txt	already_quarantined
.archive/legacy-root/runs/R20260129-235646/run.md	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-235646/run.md	already_quarantined
.archive/legacy-root/runs/R20260129-235646/task.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260129-235646/task.txt	already_quarantined
.archive/legacy-root/runs/R20260130-000108/openai_response.json	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000108/openai_response.json	already_quarantined
.archive/legacy-root/runs/R20260130-000108/request.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000108/request.txt	already_quarantined
.archive/legacy-root/runs/R20260130-000108/result.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000108/result.txt	already_quarantined
.archive/legacy-root/runs/R20260130-000108/run.md	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000108/run.md	already_quarantined
.archive/legacy-root/runs/R20260130-000108/task.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000108/task.txt	already_quarantined
.archive/legacy-root/runs/R20260130-000603/openai_response.json	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000603/openai_response.json	already_quarantined
.archive/legacy-root/runs/R20260130-000603/request.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000603/request.txt	already_quarantined
.archive/legacy-root/runs/R20260130-000603/result.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000603/result.txt	already_quarantined
.archive/legacy-root/runs/R20260130-000603/run.md	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000603/run.md	already_quarantined
.archive/legacy-root/runs/R20260130-000603/task.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000603/task.txt	already_quarantined
.archive/legacy-root/runs/R20260130-000605/openai_response.json	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000605/openai_response.json	already_quarantined
.archive/legacy-root/runs/R20260130-000605/request.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000605/request.txt	already_quarantined
.archive/legacy-root/runs/R20260130-000605/result.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000605/result.txt	already_quarantined
.archive/legacy-root/runs/R20260130-000605/run.md	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000605/run.md	already_quarantined
.archive/legacy-root/runs/R20260130-000605/task.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000605/task.txt	already_quarantined
.archive/legacy-root/runs/R20260130-000858/openai_response.json	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000858/openai_response.json	already_quarantined
.archive/legacy-root/runs/R20260130-000858/request.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000858/request.txt	already_quarantined
.archive/legacy-root/runs/R20260130-000858/result.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000858/result.txt	already_quarantined
.archive/legacy-root/runs/R20260130-000858/run.md	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000858/run.md	already_quarantined
.archive/legacy-root/runs/R20260130-000858/task.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000858/task.txt	already_quarantined
.archive/legacy-root/runs/R20260130-000859/openai_response.json	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000859/openai_response.json	already_quarantined
.archive/legacy-root/runs/R20260130-000859/request.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000859/request.txt	already_quarantined
.archive/legacy-root/runs/R20260130-000859/result.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000859/result.txt	already_quarantined
.archive/legacy-root/runs/R20260130-000859/run.md	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000859/run.md	already_quarantined
.archive/legacy-root/runs/R20260130-000859/task.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-000859/task.txt	already_quarantined
.archive/legacy-root/runs/R20260130-001028/openai_response.json	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-001028/openai_response.json	already_quarantined
.archive/legacy-root/runs/R20260130-001028/request.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-001028/request.txt	already_quarantined
.archive/legacy-root/runs/R20260130-001028/result.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-001028/result.txt	already_quarantined
.archive/legacy-root/runs/R20260130-001028/run.md	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-001028/run.md	already_quarantined
.archive/legacy-root/runs/R20260130-001028/task.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-001028/task.txt	already_quarantined
.archive/legacy-root/runs/R20260130-001338/openai_response.json	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-001338/openai_response.json	already_quarantined
.archive/legacy-root/runs/R20260130-001338/request.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-001338/request.txt	already_quarantined
.archive/legacy-root/runs/R20260130-001338/result.txt	archive-only	Archived legacy residue.	low	/Users/ronnyworks/code/agentic-spine-archive/.archive/legacy-root/runs/R20260130-001338/result.txt	already_quarantined
